date_time,latitude,longitude,Depth  (km),mag,Location
2023-12-11 07:29:00,8.78,127.47,30,3.5,133  km N 70° E of Hinatuan (Surigao Del Sur)
2023-12-11 07:18:00,8.75,127.48,28,3.7,131  km S 82° E of Cagwait (Surigao Del Sur)
2023-12-11 07:12:00,8.15,126.01,30,1.5,004  km S 32° E of Bunawan (Agusan Del Sur)
2023-12-11 07:10:00,8.76,127.42,14,3.6,124  km S 82° E of Cagwait (Surigao Del Sur)
2023-12-11 06:52:00,8.8,127.48,26,5.2,130  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-11 06:49:00,8.86,127.29,18,4.0,109  km S 86° E of Cagwait (Surigao Del Sur)
2023-12-11 06:40:00,8.32,126.66,25,1.8,036  km S 81° E of Hinatuan (Surigao Del Sur)
2023-12-11 06:34:00,8.27,126.57,31,2.1,028  km S 67° E of Hinatuan (Surigao Del Sur)
2023-12-11 06:28:00,16.02,121.98,13,1.4,014  km S 12° E of Dinalungan (Aurora)
2023-12-11 06:26:00,16.02,122.01,13,1.6,015  km S 21° E of Dinalungan (Aurora)
2023-12-11 06:25:00,8.75,126.94,1,2.5,072  km S 75° E of Cagwait (Surigao Del Sur)
2023-12-11 06:23:00,8.68,127.23,36,2.1,104  km S 83° E of Marihatag (Surigao Del Sur)
2023-12-11 06:21:00,8.46,126.56,22,2.1,027  km N 68° E of Hinatuan (Surigao Del Sur)
2023-12-11 05:51:00,8.78,126.45,5,1.7,017  km S 83° E of Marihatag (Surigao Del Sur)
2023-12-11 05:41:00,8.48,126.68,29,1.7,040  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-11 05:32:00,9.57,125.97,32,1.2,005  km S 06° E of Socorro (Surigao Del Norte)
2023-12-11 05:19:00,9.14,126.62,13,2.1,043  km N 55° E of Cagwait (Surigao Del Sur)
2023-12-11 05:17:00,8.84,127.45,26,2.7,133  km N 67° E of Hinatuan (Surigao Del Sur)
2023-12-11 05:08:00,9.48,126.85,9,2.6,075  km N 72° E of Cortes (Surigao Del Sur)
2023-12-11 04:54:00,8.61,126.28,34,1.4,016  km S 23° E of San Agustin (Surigao Del Sur)
2023-12-11 04:52:00,9.64,125.96,37,2.3,002  km N 03° W of Socorro (Surigao Del Norte)
2023-12-11 04:48:00,8.44,127.53,26,2.8,131  km N 86° E of Hinatuan (Surigao Del Sur)
2023-12-11 04:47:00,8.73,126.81,8,2.5,060  km S 70° E of Cagwait (Surigao Del Sur)
2023-12-11 04:40:00,8.39,127.08,9,2.3,082  km N 88° E of Hinatuan (Surigao Del Sur)
2023-12-11 04:39:00,8.38,126.03,33,1.5,015  km S 23° E of San Francisco (Agusan Del Sur)
2023-12-11 04:35:00,8.6,126.27,30,1.5,017  km S 18° E of San Agustin (Surigao Del Sur)
2023-12-11 04:34:00,9.42,126.55,27,2.1,042  km N 67° E of Cortes (Surigao Del Sur)
2023-12-11 04:25:00,9.24,126.49,27,2.2,033  km S 83° E of Cortes (Surigao Del Sur)
2023-12-11 04:18:00,9.04,126.6,15,2.1,035  km N 68° E of Cagwait (Surigao Del Sur)
2023-12-11 04:15:00,8.69,127.35,33,2.5,117  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-11 04:14:00,8.0,126.75,33,1.6,037  km S 84° E of Lingig (Surigao Del Sur)
2023-12-11 04:12:00,8.5,126.53,11,2.3,026  km N 54° E of Hinatuan (Surigao Del Sur)
2023-12-11 04:08:00,8.76,127.4,18,3.1,122  km S 82° E of Cagwait (Surigao Del Sur)
2023-12-11 03:55:00,8.49,126.63,22,2.6,035  km N 67° E of Hinatuan (Surigao Del Sur)
2023-12-11 03:51:00,8.71,126.6,3,3.5,041  km S 55° E of Cagwait (Surigao Del Sur)
2023-12-11 03:47:00,8.43,127.02,4,1.9,076  km N 85° E of Hinatuan (Surigao Del Sur)
2023-12-11 03:42:00,8.7,127.04,4,2.9,085  km S 73° E of Cagwait (Surigao Del Sur)
2023-12-11 03:28:00,9.5,126.9,6,3.8,082  km N 72° E of Cortes (Surigao Del Sur)
2023-12-11 03:27:00,8.48,126.67,8,1.5,038  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-11 03:02:00,8.48,126.82,9,2.5,055  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-11 02:55:00,8.7,127.55,24,3.5,139  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-11 02:52:00,8.71,127.06,1,3.9,086  km S 75° E of Cagwait (Surigao Del Sur)
2023-12-11 02:48:00,8.69,126.82,20,2.0,062  km S 66° E of Cagwait (Surigao Del Sur)
2023-12-11 02:47:00,8.21,126.74,6,2.3,041  km N 62° E of Lingig (Surigao Del Sur)
2023-12-11 02:43:00,9.71,126.34,74,2.6,022  km S 69° E of General Luna (Surigao Del Norte)
2023-12-11 02:42:00,8.32,126.8,3,2.4,052  km S 84° E of Hinatuan (Surigao Del Sur)
2023-12-11 02:39:00,8.23,127.06,3,2.7,075  km N 74° E of Lingig (Surigao Del Sur)
2023-12-11 02:37:00,8.27,126.63,31,2.7,034  km S 71° E of Hinatuan (Surigao Del Sur)
2023-12-11 02:30:00,8.13,126.98,16,2.5,064  km N 81° E of Lingig (Surigao Del Sur)
2023-12-11 02:22:00,8.82,126.47,24,2.4,022  km S 61° E of Cagwait (Surigao Del Sur)
2023-12-11 02:22:00,13.86,120.59,142,2.6,006  km N 52° W of Calatagan (Batangas)
2023-12-11 02:21:00,8.16,126.67,31,1.8,043  km S 57° E of Hinatuan (Surigao Del Sur)
2023-12-11 02:17:00,8.34,126.29,32,2.0,006  km S 63° W of Hinatuan (Surigao Del Sur)
2023-12-11 02:15:00,8.61,126.72,19,2.1,050  km N 57° E of Hinatuan (Surigao Del Sur)
2023-12-11 02:12:00,8.4,126.76,22,2.1,047  km N 85° E of Hinatuan (Surigao Del Sur)
2023-12-11 02:07:00,8.81,127.49,15,4.3,131  km S 85° E of Cagwait (Surigao Del Sur)
2023-12-11 02:07:00,14.65,120.07,30,2.5,021  km S 82° W of Morong (Bataan)
2023-12-11 02:06:00,8.41,126.68,6,2.2,038  km N 82° E of Hinatuan (Surigao Del Sur)
2023-12-11 02:03:00,8.55,126.77,19,2.2,052  km N 67° E of Hinatuan (Surigao Del Sur)
2023-12-11 02:02:00,10.22,125.94,19,2.2,027  km N 33° W of Burgos (Surigao Del Norte)
2023-12-11 02:00:00,8.16,126.55,31,1.2,020  km N 48° E of Lingig (Surigao Del Sur)
2023-12-11 01:56:00,8.9,126.92,1,2.6,068  km S 88° E of Cagwait (Surigao Del Sur)
2023-12-11 01:48:00,7.87,127.17,1,3.8,074  km N 64° E of Baganga (Davao Oriental)
2023-12-11 01:46:00,7.87,127.16,1,3.7,074  km N 64° E of Baganga (Davao Oriental)
2023-12-11 01:42:00,13.84,120.55,72,1.6,009  km N 86° W of Calatagan (Batangas)
2023-12-11 01:37:00,9.34,126.9,10,3.3,081  km N 54° E of Cagwait (Surigao Del Sur)
2023-12-11 01:30:00,9.12,126.85,6,1.8,065  km N 70° E of Cagwait (Surigao Del Sur)
2023-12-11 01:22:00,8.51,127.11,23,2.0,086  km N 79° E of Hinatuan (Surigao Del Sur)
2023-12-11 01:02:00,8.0,126.27,32,1.7,016  km S 75° W of Lingig (Surigao Del Sur)
2023-12-11 00:59:00,8.3,127.43,20,2.4,120  km S 86° E of Hinatuan (Surigao Del Sur)
2023-12-11 00:51:00,8.21,125.72,24,1.6,012  km S 48° W of La Paz (Agusan Del Sur)
2023-12-11 00:49:00,8.54,126.88,27,2.9,062  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-11 00:48:00,8.33,126.64,12,2.0,034  km S 83° E of Hinatuan (Surigao Del Sur)
2023-12-11 00:44:00,8.86,126.82,11,3.4,058  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-11 00:33:00,9.53,126.75,13,3.4,067  km N 65° E of Cortes (Surigao Del Sur)
2023-12-11 00:30:00,9.59,126.94,4,3.8,088  km N 76° E of General Luna (Surigao Del Norte)
2023-12-11 00:26:00,8.65,127.0,5,3.3,079  km N 67° E of Hinatuan (Surigao Del Sur)
2023-12-11 00:23:00,8.7,126.99,25,3.0,082  km N 64° E of Hinatuan (Surigao Del Sur)
2023-12-11 00:20:00,8.44,126.31,33,1.7,009  km N 18° W of Hinatuan (Surigao Del Sur)
2023-12-11 00:18:00,9.45,126.53,20,2.0,042  km N 62° E of Cortes (Surigao Del Sur)
2023-12-11 00:13:00,9.24,126.55,26,1.5,040  km S 84° E of Cortes (Surigao Del Sur)
2023-12-11 00:11:00,8.73,127.15,1,2.0,098  km N 66° E of Hinatuan (Surigao Del Sur)
2023-12-11 00:08:00,9.06,126.84,15,1.8,061  km N 75° E of Cagwait (Surigao Del Sur)
2023-12-11 00:00:00,8.26,126.69,28,1.9,040  km S 73° E of Hinatuan (Surigao Del Sur)
2023-12-10 23:58:00,8.39,126.77,1,2.7,047  km N 86° E of Hinatuan (Surigao Del Sur)
2023-12-10 23:51:00,8.48,126.74,22,1.9,046  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-10 23:48:00,8.76,127.44,34,2.5,129  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-10 23:46:00,8.35,125.8,47,2.3,008  km N 07° W of La Paz (Agusan Del Sur)
2023-12-10 23:44:00,9.55,126.76,9,2.8,071  km S 69° E of General Luna (Surigao Del Norte)
2023-12-10 23:41:00,9.5,126.71,10,3.9,062  km N 67° E of Cortes (Surigao Del Sur)
2023-12-10 23:40:00,8.4,126.92,19,2.5,065  km N 87° E of Hinatuan (Surigao Del Sur)
2023-12-10 23:33:00,9.37,126.64,23,2.5,051  km N 78° E of Cortes (Surigao Del Sur)
2023-12-10 23:33:00,14.31,120.17,67,1.5,037  km S 68° W of Mariveles (Bataan)
2023-12-10 23:30:00,8.54,126.75,8,2.4,050  km N 67° E of Hinatuan (Surigao Del Sur)
2023-12-10 23:27:00,13.92,120.54,87,1.8,014  km N 47° W of Calatagan (Batangas)
2023-12-10 23:25:00,13.88,120.41,88,2.7,025  km N 78° W of Calatagan (Batangas)
2023-12-10 23:17:00,8.65,126.87,5,3.7,067  km N 62° E of Hinatuan (Surigao Del Sur)
2023-12-10 23:15:00,8.12,126.99,1,2.5,064  km N 82° E of Lingig (Surigao Del Sur)
2023-12-10 23:14:00,17.92,120.56,30,1.6,005  km S 42° E of Pinili (Ilocos Norte)
2023-12-10 23:14:00,8.54,127.08,1,2.6,083  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-10 23:09:00,8.69,126.85,8,2.4,066  km S 67° E of Cagwait (Surigao Del Sur)
2023-12-10 23:03:00,9.4,126.73,18,3.0,061  km N 77° E of Cortes (Surigao Del Sur)
2023-12-10 22:57:00,8.54,126.8,1,3.9,055  km N 69° E of Hinatuan (Surigao Del Sur)
2023-12-10 22:51:00,12.86,124.63,22,3.2,035  km N 56° E of Biri (Northern Samar)
2023-12-10 22:46:00,8.72,127.01,5,3.3,081  km S 74° E of Cagwait (Surigao Del Sur)
2023-12-10 22:32:00,8.68,127.02,1,3.4,083  km N 65° E of Hinatuan (Surigao Del Sur)
2023-12-10 22:26:00,8.37,126.29,32,1.2,005  km N 85° W of Hinatuan (Surigao Del Sur)
2023-12-10 22:25:00,8.44,126.76,11,2.1,047  km N 81° E of Hinatuan (Surigao Del Sur)
2023-12-10 22:23:00,8.5,126.64,30,2.5,036  km N 65° E of Hinatuan (Surigao Del Sur)
2023-12-10 22:15:00,13.02,120.88,8,2.1,018  km S 68° E of Santa Cruz (Occidental Mindoro)
2023-12-10 21:56:00,8.43,126.62,24,2.5,032  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-10 21:55:00,8.5,127.13,16,3.1,089  km N 81° E of Hinatuan (Surigao Del Sur)
2023-12-10 21:51:00,8.31,127.03,3,2.5,077  km S 85° E of Hinatuan (Surigao Del Sur)
2023-12-10 21:45:00,8.62,126.68,10,1.9,047  km N 54° E of Hinatuan (Surigao Del Sur)
2023-12-10 21:40:00,8.68,126.93,1,2.6,073  km N 62° E of Hinatuan (Surigao Del Sur)
2023-12-10 21:36:00,13.73,120.63,181,1.7,011  km S 03° W of Calatagan (Batangas)
2023-12-10 21:33:00,14.13,120.33,116,2.0,033  km N 80° W of Nasugbu (Batangas)
2023-12-10 21:32:00,8.77,127.53,33,3.0,136  km S 83° E of Cagwait (Surigao Del Sur)
2023-12-10 21:30:00,8.43,126.19,27,1.9,004  km S 45° E of Tagbina (Surigao Del Sur)
2023-12-10 21:21:00,8.77,127.56,24,3.5,142  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-10 21:18:00,8.33,128.22,1,2.2,201  km N 81° E of Lingig (Surigao Del Sur)
2023-12-10 21:10:00,8.57,126.89,2,3.0,065  km N 70° E of Hinatuan (Surigao Del Sur)
2023-12-10 21:04:00,8.66,125.99,33,2.4,011  km N 77° W of Lianga (Surigao Del Sur)
2023-12-10 20:57:00,8.51,126.63,20,2.1,037  km N 64° E of Hinatuan (Surigao Del Sur)
2023-12-10 20:54:00,9.08,126.61,21,2.5,038  km N 62° E of Cagwait (Surigao Del Sur)
2023-12-10 20:44:00,8.72,127.11,1,4.5,092  km S 76° E of Cagwait (Surigao Del Sur)
2023-12-10 20:37:00,8.24,125.93,34,1.7,009  km N 46° W of Bunawan (Agusan Del Sur)
2023-12-10 20:35:00,8.29,126.69,27,2.1,040  km S 77° E of Hinatuan (Surigao Del Sur)
2023-12-10 20:33:00,8.92,125.9,18,2.0,015  km S 81° W of San Miguel (Surigao Del Sur)
2023-12-10 20:31:00,8.76,125.78,34,1.5,006  km N 26° E of City Of Bayugan (Agusan Del Sur)
2023-12-10 20:23:00,8.83,127.02,15,3.8,079  km S 83° E of Cagwait (Surigao Del Sur)
2023-12-10 20:18:00,8.27,127.31,18,3.2,108  km S 84° E of Hinatuan (Surigao Del Sur)
2023-12-10 20:12:00,17.83,120.71,19,2.0,010  km S 27° E of Nueva Era (Ilocos Norte)
2023-12-10 20:09:00,9.32,126.92,3,2.5,081  km N 57° E of Cagwait (Surigao Del Sur)
2023-12-10 20:02:00,8.7,127.0,1,3.5,080  km S 73° E of Cagwait (Surigao Del Sur)
2023-12-10 19:55:00,8.69,127.0,32,2.5,127  km S 74° E of Hinatuan (Surigao Del Sur)
2023-12-10 19:52:00,8.9,126.61,30,2.5,034  km S 86° E of Cagwait (Surigao Del Sur)
2023-12-10 19:43:00,8.19,126.67,22,2.0,042  km S 62° E of Hinatuan (Surigao Del Sur)
2023-12-10 19:42:00,8.55,127.03,26,2.5,079  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-10 19:41:00,8.71,125.82,10,2.9,007  km S 85° E of City Of Bayugan (Agusan Del Sur)
2023-12-10 19:36:00,9.23,127.12,1,3.0,097  km N 69° E of Cagwait (Surigao Del Sur)
2023-12-10 19:33:00,19.36,121.13,5,3.6,029  km N 15° W of Dalupiri Island (Calayan) (Cagayan)
2023-12-10 19:31:00,8.5,127.42,23,2.1,120  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-10 19:24:00,17.34,120.37,24,2.0,008  km N 85° W of San Esteban (Ilocos Sur)
2023-12-10 19:23:00,8.52,126.82,27,2.2,056  km N 73° E of Hinatuan (Surigao Del Sur)
2023-12-10 19:09:00,8.24,126.53,32,1.2,026  km S 56° E of Hinatuan (Surigao Del Sur)
2023-12-10 19:05:00,9.44,126.58,28,2.1,046  km N 67° E of Cortes (Surigao Del Sur)
2023-12-10 19:02:00,8.36,127.21,15,2.3,096  km S 90° E of Hinatuan (Surigao Del Sur)
2023-12-10 18:58:00,8.71,127.36,32,2.4,119  km S 79° E of Cagwait (Surigao Del Sur)
2023-12-10 18:52:00,8.71,127.32,40,2.6,115  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-10 18:49:00,8.28,126.74,10,2.0,045  km S 77° E of Hinatuan (Surigao Del Sur)
2023-12-10 18:46:00,16.81,119.95,24,2.2,044  km N 77° W of Bacnotan (La Union)
2023-12-10 18:43:00,9.48,126.87,10,3.5,078  km N 73° E of Cortes (Surigao Del Sur)
2023-12-10 18:35:00,10.1,125.96,55,4.7,012  km N 42° W of Santa Monica (Surigao Del Norte)
2023-12-10 18:34:00,8.58,126.9,1,2.8,067  km N 69° E of Hinatuan (Surigao Del Sur)
2023-12-10 18:29:00,8.53,127.3,7,3.0,108  km N 81° E of Hinatuan (Surigao Del Sur)
2023-12-10 18:26:00,9.21,126.52,26,2.7,037  km S 79° E of Cortes (Surigao Del Sur)
2023-12-10 18:24:00,17.98,120.51,8,2.2,003  km N 38° W of Pinili (Ilocos Norte)
2023-12-10 18:20:00,8.48,126.77,2,3.3,049  km N 76° E of Hinatuan (Surigao Del Sur)
2023-12-10 18:13:00,8.65,127.15,16,2.5,094  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-10 18:09:00,9.65,125.17,238,2.4,025  km N 83° W of Malimono (Surigao Del Norte)
2023-12-10 18:00:00,9.54,126.78,10,4.6,071  km N 65° E of Cortes (Surigao Del Sur)
2023-12-10 17:52:00,8.72,126.55,19,2.4,029  km S 73° E of Marihatag (Surigao Del Sur)
2023-12-10 17:43:00,8.73,127.47,33,2.5,130  km S 81° E of Cagwait (Surigao Del Sur)
2023-12-10 17:41:00,8.5,127.06,1,2.3,081  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-10 17:31:00,8.27,126.13,34,1.2,018  km N 54° E of Bunawan (Agusan Del Sur)
2023-12-10 17:18:00,9.52,126.24,11,1.6,028  km N 11° E of Cortes (Surigao Del Sur)
2023-12-10 17:12:00,8.98,126.85,22,2.6,061  km N 83° E of Cagwait (Surigao Del Sur)
2023-12-10 17:12:00,9.3,126.27,19,1.6,009  km N 70° E of Cortes (Surigao Del Sur)
2023-12-10 16:57:00,13.2,121.02,21,1.9,020  km S 24° W of Baco (Oriental Mindoro)
2023-12-10 16:55:00,8.71,127.13,1,3.0,094  km S 76° E of Cagwait (Surigao Del Sur)
2023-12-10 16:54:00,8.33,125.92,33,1.9,011  km S 60° W of Rosario (Agusan Del Sur)
2023-12-10 16:44:00,8.59,127.11,22,2.5,088  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-10 16:32:00,8.55,126.83,18,4.3,058  km N 69° E of Hinatuan (Surigao Del Sur)
2023-12-10 16:20:00,8.22,126.55,23,2.5,029  km S 55° E of Hinatuan (Surigao Del Sur)
2023-12-10 16:18:00,9.12,126.06,18,2.1,012  km S 01° E of Lanuza (Surigao Del Sur)
2023-12-10 16:05:00,8.51,126.68,10,2.1,041  km N 67° E of Hinatuan (Surigao Del Sur)
2023-12-10 15:58:00,8.4,126.49,27,2.0,018  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-10 15:49:00,8.55,127.58,34,2.6,138  km N 82° E of Hinatuan (Surigao Del Sur)
2023-12-10 15:40:00,8.48,126.66,29,1.7,038  km N 70° E of Hinatuan (Surigao Del Sur)
2023-12-10 15:33:00,8.54,127.06,12,2.8,082  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-10 15:28:00,8.56,126.79,7,2.4,054  km N 67° E of Hinatuan (Surigao Del Sur)
2023-12-10 15:16:00,8.57,126.67,26,2.9,043  km N 59° E of Hinatuan (Surigao Del Sur)
2023-12-10 15:02:00,9.09,126.62,24,2.1,040  km N 62° E of Cagwait (Surigao Del Sur)
2023-12-10 14:58:00,18.47,120.86,1,2.0,005  km N 78° W of Adams (Ilocos Norte)
2023-12-10 14:39:00,8.39,126.61,25,2.0,030  km N 86° E of Hinatuan (Surigao Del Sur)
2023-12-10 14:38:00,8.45,126.78,7,1.6,050  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-10 14:28:00,8.35,126.56,20,2.4,025  km S 87° E of Hinatuan (Surigao Del Sur)
2023-12-10 14:22:00,8.8,127.52,24,3.4,135  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-10 14:07:00,8.68,126.47,43,1.9,024  km S 59° E of Marihatag (Surigao Del Sur)
2023-12-10 14:06:00,8.21,126.1,63,1.9,012  km N 73° E of Bunawan (Agusan Del Sur)
2023-12-10 14:04:00,9.13,126.57,21,1.8,038  km N 52° E of Cagwait (Surigao Del Sur)
2023-12-10 13:32:00,8.31,126.81,13,1.9,053  km S 83° E of Hinatuan (Surigao Del Sur)
2023-12-10 13:21:00,8.61,126.91,11,2.6,068  km N 67° E of Hinatuan (Surigao Del Sur)
2023-12-10 13:20:00,8.6,126.87,14,2.5,064  km N 66° E of Hinatuan (Surigao Del Sur)
2023-12-10 13:15:00,8.61,126.89,14,3.9,066  km N 67° E of Hinatuan (Surigao Del Sur)
2023-12-10 12:53:00,8.3,126.32,46,1.5,007  km S 16° W of Hinatuan (Surigao Del Sur)
2023-12-10 12:42:00,8.58,126.74,5,2.7,050  km N 61° E of Hinatuan (Surigao Del Sur)
2023-12-10 12:40:00,8.38,126.25,24,1.9,010  km N 79° W of Hinatuan (Surigao Del Sur)
2023-12-10 12:36:00,8.2,126.77,23,3.0,051  km S 69° E of Hinatuan (Surigao Del Sur)
2023-12-10 12:35:00,8.53,126.97,1,1.7,072  km N 76° E of Hinatuan (Surigao Del Sur)
2023-12-10 12:32:00,9.14,127.1,1,2.4,092  km N 74° E of Cagwait (Surigao Del Sur)
2023-12-10 12:08:00,8.03,126.9,18,2.4,053  km S 89° E of Lingig (Surigao Del Sur)
2023-12-10 11:55:00,8.37,126.75,4,2.5,046  km N 89° E of Hinatuan (Surigao Del Sur)
2023-12-10 11:41:00,8.54,126.87,18,1.9,061  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-10 11:36:00,8.62,127.4,34,3.1,120  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-10 11:31:00,8.59,126.62,10,3.8,039  km N 51° E of Hinatuan (Surigao Del Sur)
2023-12-10 11:30:00,8.3,126.42,25,2.1,011  km S 52° E of Hinatuan (Surigao Del Sur)
2023-12-10 11:24:00,9.06,126.84,7,2.0,062  km N 75° E of Cagwait (Surigao Del Sur)
2023-12-10 11:06:00,8.38,127.02,3,2.9,075  km N 89° E of Hinatuan (Surigao Del Sur)
2023-12-10 11:00:00,8.69,127.6,30,3.4,143  km N 76° E of Hinatuan (Surigao Del Sur)
2023-12-10 10:56:00,8.05,125.98,30,2.6,004  km S 50° E of Veruela (Agusan Del Sur)
2023-12-10 10:54:00,9.06,126.65,22,2.0,041  km N 67° E of Cagwait (Surigao Del Sur)
2023-12-10 10:51:00,8.76,126.33,28,2.4,018  km S 11° E of Cagwait (Surigao Del Sur)
2023-12-10 10:41:00,14.61,122.53,3,2.7,023  km S 67° E of Jomalig (Quezon)
2023-12-10 10:37:00,8.48,126.92,19,3.4,066  km N 79° E of Hinatuan (Surigao Del Sur)
2023-12-10 10:34:00,8.38,127.54,34,3.1,133  km N 90° E of Hinatuan (Surigao Del Sur)
2023-12-10 10:22:00,8.45,127.02,19,3.2,076  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-10 10:12:00,7.93,126.44,97,2.1,011  km N 51° E of Boston (Davao Oriental)
2023-12-10 10:10:00,8.59,127.03,7,2.7,080  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-10 10:07:00,8.44,126.65,33,2.0,036  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-10 10:06:00,9.75,125.94,24,1.7,013  km S 87° W of Dapa (Surigao Del Norte)
2023-12-10 09:59:00,9.63,126.1,65,3.0,015  km S 22° E of Dapa (Surigao Del Norte)
2023-12-10 09:55:00,13.85,120.51,20,1.2,014  km N 82° W of Calatagan (Batangas)
2023-12-10 09:50:00,8.81,126.21,22,1.6,016  km S 41° W of Cagwait (Surigao Del Sur)
2023-12-10 09:43:00,9.03,126.47,18,1.9,022  km N 57° E of Cagwait (Surigao Del Sur)
2023-12-10 09:40:00,9.17,126.46,26,2.3,033  km N 32° E of Cagwait (Surigao Del Sur)
2023-12-10 09:38:00,9.36,126.16,3,2.1,009  km N 20° W of Cortes (Surigao Del Sur)
2023-12-10 09:33:00,8.87,125.9,21,1.8,017  km S 59° W of San Miguel (Surigao Del Sur)
2023-12-10 09:32:00,9.11,126.69,27,2.0,048  km N 63° E of Cagwait (Surigao Del Sur)
2023-12-10 09:26:00,9.16,126.68,34,1.5,049  km N 57° E of Cagwait (Surigao Del Sur)
2023-12-10 09:22:00,7.9,126.8,18,2.3,040  km N 73° E of Cateel (Davao Oriental)
2023-12-10 09:18:00,8.5,127.35,32,2.5,113  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-10 09:14:00,9.15,126.86,12,3.4,066  km N 67° E of Cagwait (Surigao Del Sur)
2023-12-10 09:09:00,9.14,126.89,14,3.6,069  km N 69° E of Cagwait (Surigao Del Sur)
2023-12-10 09:06:00,8.94,125.76,25,2.1,015  km N 28° E of Sibagat (Agusan Del Sur)
2023-12-10 09:01:00,9.3,126.85,16,4.2,073  km N 55° E of Cagwait (Surigao Del Sur)
2023-12-10 08:38:00,8.61,127.64,19,1.6,146  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-10 08:19:00,8.5,126.83,6,2.1,057  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-10 08:11:00,9.44,127.02,1,4.5,098  km N 54° E of Cagwait (Surigao Del Sur)
2023-12-10 08:04:00,9.05,127.35,18,2.7,116  km N 83° E of Cagwait (Surigao Del Sur)
2023-12-10 07:58:00,8.43,126.72,1,3.9,043  km N 81° E of Hinatuan (Surigao Del Sur)
2023-12-10 07:56:00,8.3,127.43,33,3.0,121  km S 86° E of Hinatuan (Surigao Del Sur)
2023-12-10 07:50:00,8.41,127.57,37,2.2,134  km N 72° E of Lingig (Surigao Del Sur)
2023-12-10 07:48:00,7.8,127.11,29,3.1,066  km N 68° E of Baganga (Davao Oriental)
2023-12-10 07:37:00,8.22,126.78,13,1.8,045  km N 64° E of Lingig (Surigao Del Sur)
2023-12-10 07:31:00,8.56,126.56,24,3.1,033  km N 49° E of Hinatuan (Surigao Del Sur)
2023-12-10 07:28:00,9.68,126.12,28,2.2,012  km S 18° W of General Luna (Surigao Del Norte)
2023-12-10 07:25:00,8.76,126.92,15,3.3,070  km S 76° E of Cagwait (Surigao Del Sur)
2023-12-10 07:24:00,8.23,126.73,10,2.3,042  km N 59° E of Lingig (Surigao Del Sur)
2023-12-10 07:22:00,8.51,126.66,29,2.6,039  km N 66° E of Hinatuan (Surigao Del Sur)
2023-12-10 07:13:00,6.1,127.53,30,4.2,159  km S 49° E of Tarragona (Davao Oriental)
2023-12-10 07:06:00,9.11,126.87,1,2.1,066  km N 77° E of Bayabas (Surigao Del Sur)
2023-12-10 07:00:00,8.55,127.44,33,1.4,124  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-10 06:58:00,10.35,125.14,1,2.7,008  km S 52° W of Hinunangan (Southern Leyte)
2023-12-10 06:54:00,8.57,126.62,26,2.0,038  km N 53° E of Hinatuan (Surigao Del Sur)
2023-12-10 06:48:00,9.14,126.92,2,2.0,072  km N 74° E of Bayabas (Surigao Del Sur)
2023-12-10 06:31:00,8.67,127.7,12,4.6,154  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-10 06:29:00,9.42,126.76,19,2.3,065  km N 76° E of Cortes (Surigao Del Sur)
2023-12-10 06:26:00,8.54,127.08,25,2.9,084  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-10 06:20:00,9.33,126.78,11,3.5,065  km N 85° E of Cortes (Surigao Del Sur)
2023-12-10 06:18:00,8.59,126.84,4,1.8,061  km N 66° E of Hinatuan (Surigao Del Sur)
2023-12-10 06:12:00,8.91,126.79,17,2.6,053  km S 89° E of Cagwait (Surigao Del Sur)
2023-12-10 06:11:00,18.64,120.97,33,1.7,009  km N 13° W of Santa Praxedes (Cagayan)
